Amp training started. 2015-12-02T11:02:01

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 135 images.
Hashing images...
 135 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: Pd
Symmetry functions for each element:
 Pd: 8
Hidden-layer structure:
 Pd: [2, 3]
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 No saved neighborlist file found.
 Calculating 135 of 135 neighborlists.
 ...neighborlists calculated and saved to ./neighborlists.db. 0.1 min.
Calculating atomic fingerprints...
No saved fingerprint file found.
  Processor 0 calculations stored in file /tmp/fp-CfLzs8.json.
 Calculated 135 new images. 0.2 min.
 Reading calculated child-fingerprints...
 ...child-fingerprints read. 0.0 min.
 Saving fingerprints...
 ...fingerprints saved to ./fingerprints.db. 0.0 min.
Calculating derivatives of atomic fingerprints with respect to coordinates...
Either no saved fingerprint-derivatives file found or it cannot be read.
  Processor 0 calculations stored in file /tmp/fp-V1_BZE.json.
 Calculated 135 new images. 8.9 min.
 Reading child-fingerprint-derivatives...
 ...child-fingerprint-derivatives are read. 0.0 min.
 ...fingerprint derivatives calculated and saved to ./fingerprint-derivatives.db. 0.1 min.
 ...all fingerprint operations complete. 9.3 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
  163  2015-12-02T11:16:50  8.840e-02  1.456e-02  1.052e-01
  164  2015-12-02T11:16:52  8.838e-02  1.452e-02  1.053e-01
  165  2015-12-02T11:16:53  8.836e-02  1.450e-02  1.054e-01
  166  2015-12-02T11:16:55  8.835e-02  1.448e-02  1.054e-01
  167  2015-12-02T11:16:57  8.834e-02  1.448e-02  1.054e-01
  168  2015-12-02T11:17:00  8.833e-02  1.447e-02  1.055e-01
  169  2015-12-02T11:17:02  8.833e-02  1.445e-02  1.055e-01
  170  2015-12-02T11:17:04  8.832e-02  1.444e-02  1.056e-01
  171  2015-12-02T11:17:06  8.832e-02  1.443e-02  1.056e-01
  172  2015-12-02T11:17:07  8.831e-02  1.442e-02  1.056e-01
  173  2015-12-02T11:17:10  8.830e-02  1.442e-02  1.056e-01
  174  2015-12-02T11:17:12  8.829e-02  1.442e-02  1.056e-01
  175  2015-12-02T11:17:13  8.826e-02  1.443e-02  1.056e-01
  176  2015-12-02T11:17:15  8.825e-02  1.442e-02  1.056e-01
  177  2015-12-02T11:17:17  8.821e-02  1.440e-02  1.056e-01
  178  2015-12-02T11:17:19  8.817e-02  1.437e-02  1.057e-01
  179  2015-12-02T11:17:21  8.813e-02  1.435e-02  1.057e-01
  180  2015-12-02T11:17:23  8.805e-02  1.433e-02  1.057e-01
  181  2015-12-02T11:17:25  8.792e-02  1.429e-02  1.057e-01
  182  2015-12-02T11:17:27  8.771e-02  1.424e-02  1.057e-01
  183  2015-12-02T11:17:29  8.768e-02  1.418e-02  1.059e-01
  184  2015-12-02T11:17:31  8.758e-02  1.418e-02  1.058e-01
  185  2015-12-02T11:17:33  8.744e-02  1.415e-02  1.058e-01
  186  2015-12-02T11:17:35  8.725e-02  1.410e-02  1.058e-01
  187  2015-12-02T11:17:37  8.719e-02  1.409e-02  1.058e-01
  188  2015-12-02T11:17:39  8.711e-02  1.407e-02  1.057e-01
  189  2015-12-02T11:17:41  8.709e-02  1.408e-02  1.057e-01
  190  2015-12-02T11:17:43  8.707e-02  1.409e-02  1.057e-01
  191  2015-12-02T11:17:45  8.707e-02  1.409e-02  1.056e-01
  192  2015-12-02T11:17:47  8.706e-02  1.409e-02  1.056e-01
  193  2015-12-02T11:17:49  8.705e-02  1.409e-02  1.056e-01
  194  2015-12-02T11:17:51  8.705e-02  1.408e-02  1.057e-01
  195  2015-12-02T11:17:53  8.704e-02  1.408e-02  1.057e-01
  196  2015-12-02T11:17:55  8.704e-02  1.408e-02  1.057e-01
  197  2015-12-02T11:17:57  8.703e-02  1.408e-02  1.057e-01
  198  2015-12-02T11:17:59  8.701e-02  1.408e-02  1.056e-01
  199  2015-12-02T11:18:01  8.699e-02  1.409e-02  1.056e-01
Saving checkpoint data.
  200  2015-12-02T11:18:03  8.696e-02  1.412e-02  1.055e-01
  201  2015-12-02T11:18:05  8.694e-02  1.413e-02  1.054e-01
  202  2015-12-02T11:18:07  8.694e-02  1.413e-02  1.054e-01
  203  2015-12-02T11:18:09  8.694e-02  1.414e-02  1.054e-01
  204  2015-12-02T11:18:11  8.693e-02  1.413e-02  1.054e-01
  205  2015-12-02T11:18:13  8.693e-02  1.413e-02  1.054e-01
  206  2015-12-02T11:18:15  8.693e-02  1.413e-02  1.054e-01
  207  2015-12-02T11:18:17  8.692e-02  1.413e-02  1.054e-01
  208  2015-12-02T11:18:19  8.692e-02  1.414e-02  1.054e-01
  209  2015-12-02T11:18:20  8.691e-02  1.414e-02  1.053e-01
  210  2015-12-02T11:18:22  8.689e-02  1.415e-02  1.053e-01
  211  2015-12-02T11:18:24  8.686e-02  1.415e-02  1.052e-01
  212  2015-12-02T11:18:26  8.682e-02  1.416e-02  1.052e-01
  213  2015-12-02T11:18:28  8.680e-02  1.416e-02  1.052e-01
  214  2015-12-02T11:18:30  8.680e-02  1.414e-02  1.052e-01
  215  2015-12-02T11:18:32  8.678e-02  1.415e-02  1.052e-01
  216  2015-12-02T11:18:34  8.676e-02  1.414e-02  1.052e-01
  217  2015-12-02T11:18:36  8.673e-02  1.414e-02  1.052e-01
  218  2015-12-02T11:18:37  8.671e-02  1.414e-02  1.052e-01
  219  2015-12-02T11:18:39  8.683e-02  1.418e-02  1.051e-01
  220  2015-12-02T11:18:41  8.670e-02  1.414e-02  1.052e-01
  221  2015-12-02T11:18:43  8.670e-02  1.413e-02  1.052e-01
